Date,Open,High,Low,Close,Adj Close,Volume
2021-12-01,8.980000,9.425000,8.943000,9.341000,9.341000,12060
2022-01-01,9.341000,10.016000,9.341000,9.998000,9.998000,20740
2022-02-01,10.104000,10.922000,10.104000,10.593000,10.593000,30972
2022-03-01,10.991000,12.013000,10.884000,11.676000,11.676000,51187
2022-04-01,11.610000,12.360000,11.610000,12.097000,12.097000,50773
2022-05-01,12.097000,12.554000,11.724000,12.428000,12.428000,45557
2022-06-01,12.434000,12.730000,11.346000,11.152000,11.152000,56020
2022-07-01,11.022000,11.456000,10.302000,11.485000,11.485000,123300
2022-08-01,11.116000,11.811000,11.012000,11.455000,11.455000,3729
2022-09-01,11.296000,11.392000,10.573000,10.737000,10.737000,6212
2022-10-01,10.685000,11.125000,10.594000,10.748000,10.748000,1340
2022-11-01,10.863000,11.311000,10.863000,11.185000,11.185000,27288
2022-12-01,11.290000,11.290000,10.832000,11.075000,11.075000,2680
2023-01-01,11.075000,11.147000,10.680000,11.129000,11.129000,1340
2023-02-01,11.043000,11.043000,10.635000,10.668000,10.668000,5123
2023-03-01,10.729000,10.849000,10.296000,10.652000,10.652000,0
2023-04-01,10.780000,10.953000,10.494000,10.541000,10.541000,6940
2023-05-01,10.541000,10.542000,10.003500,10.003500,10.003500,13818
2023-06-01,10.105000,10.613000,10.105000,10.284000,10.284000,3702
2023-07-01,10.330000,10.953000,10.328000,10.880000,10.880000,5867
2023-08-01,10.794000,10.827000,10.584000,10.827000,10.827000,61072
2023-09-01,10.876000,10.994000,10.730000,10.730000,10.730000,30870
2023-10-01,10.592000,10.894000,10.356000,10.747000,10.747000,29239
2023-11-01,10.731000,10.832000,10.479000,10.530000,10.530000,12270
2023-12-01,10.560000,10.598000,10.056000,10.383000,10.383000,38857
2024-01-01,10.383000,10.383000,10.106000,10.349000,10.349000,26117
2024-02-01,10.292000,10.304000,10.056000,10.240000,10.240000,29743
2024-03-01,10.190000,10.624000,10.190000,10.624000,10.624000,14663
2024-04-01,10.624000,11.150000,10.624000,10.994000,10.994000,20070
2024-05-01,10.865000,11.513000,10.853000,11.306000,11.306000,5560
2024-05-24,11.302000,11.302000,11.302000,11.306000,11.306000,2680
