Date,Open,High,Low,Close,Adj Close,Volume
2023-09-01,22.517000,23.431999,22.481001,23.263000,23.263000,203300
2023-10-01,23.211000,23.243000,22.056999,22.882000,22.882000,323799
2023-11-01,22.674000,22.923000,21.150000,21.268999,21.268999,200929
2023-12-01,21.275999,21.570000,20.177999,21.142000,21.142000,221360
2024-01-01,21.245001,21.492001,20.458000,21.368000,21.368000,218527
2024-02-01,21.315001,21.355000,20.724001,21.183001,21.183001,303591
2024-03-01,21.070999,22.000000,21.070999,21.746000,21.746000,263811
2024-04-01,22.295000,24.100000,22.295000,23.443001,23.443001,387328
2024-05-01,23.138000,25.037001,22.900000,24.106001,24.106001,176449
2024-05-24,24.240000,24.275000,24.077000,24.106001,24.106001,3378
