Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2010-09-09 00:00:00-04:00,78.62650792927674,78.62650792927674,77.58326794124135,77.72134399414062,26500,0.0,0.0,0.0
2010-09-10 00:00:00-04:00,77.99749587369297,78.13557192619173,77.70600458615829,78.07420349121094,8600,0.0,0.0,0.0
2010-09-13 00:00:00-04:00,78.97936080931633,79.11743685025144,78.62650111635233,79.05606842041016,33750,0.0,0.0,0.0
2010-09-14 00:00:00-04:00,78.88731225484429,79.37825386661419,78.53445254358458,79.04073333740234,59400,0.0,0.0,0.0
2010-09-15 00:00:00-04:00,78.7185609726322,79.3015435522855,78.5498007013161,79.24018096923828,9250,0.0,0.0,0.0
2010-09-16 00:00:00-04:00,79.02539024084918,79.25551894412169,78.77992235515265,79.2094955444336,59550,0.0,0.0,0.0
2010-09-17 00:00:00-04:00,79.68506925262292,79.68506925262292,79.02537335345976,79.28618621826172,49350,0.0,0.0,0.0
2010-09-20 00:00:00-04:00,79.57767381760407,80.57489013671875,79.36289020485063,80.57489013671875,19000,0.0,0.0,0.0
2010-09-21 00:00:00-04:00,80.55954478736155,80.88172605763246,79.99190154841246,80.32942199707031,19250,0.0,0.0,0.0
2010-09-22 00:00:00-04:00,80.20669462002037,80.57489932129327,79.74644313274064,79.89986419677734,18100,0.0,0.0,0.0
2010-09-23 00:00:00-04:00,79.25552015189606,80.03794722059712,79.10210491565385,79.24018096923828,33350,0.0,0.0,0.0
2010-09-24 00:00:00-04:00,80.16414482624906,80.90454798031013,80.10244309236033,80.85826873779297,24100,0.558,0.0,0.0
2010-09-27 00:00:00-04:00,80.96621826883582,80.96621826883582,80.47261047363281,80.47261047363281,15000,0.0,0.0,0.0
2010-09-28 00:00:00-04:00,80.45719501400797,80.9970703125,79.7630654272329,80.9970703125,49850,0.0,0.0,0.0
2010-09-29 00:00:00-04:00,80.65774469533712,80.91996823080075,80.38009278472796,80.61146545410156,15900,0.0,0.0,0.0
2010-09-30 00:00:00-04:00,81.13589508784128,81.50609949031038,80.17954205074517,80.48804473876953,44750,0.0,0.0,0.0
2010-10-01 00:00:00-04:00,81.04336079661093,81.10506252049345,80.3338086245627,80.76570892333984,17100,0.0,0.0,0.0
2010-10-04 00:00:00-04:00,81.18218293886576,81.18218293886576,79.8247744978956,80.08699798583984,88700,0.0,0.0,0.0
2010-10-05 00:00:00-04:00,80.9970599589733,81.90713954881339,80.84281157460664,81.84544372558594,19850,0.0,0.0,0.0
