Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
1998-12-22 00:00:00-05:00,14.622293597099764,14.671526908874512,14.622293597099764,14.671526908874512,600,0.0,0.0,0.0
1998-12-23 00:00:00-05:00,14.77984461432082,14.966931255008426,14.77984461432082,14.927544593811035,900,0.0,0.0,0.0
1998-12-24 00:00:00-05:00,15.065391696989536,15.134318325668573,15.016158390790224,15.124471664428711,1400,0.0,0.0,0.0
1998-12-28 00:00:00-05:00,15.124477564362047,15.213097550090732,15.124477564362047,15.203250885009766,7400,0.0,0.0,0.0
1998-12-29 00:00:00-05:00,15.282019964732125,15.419873237609863,15.282019964732125,15.419873237609863,1400,0.0,0.0,0.0
1998-12-30 00:00:00-05:00,15.410022570430812,15.410022570430812,15.311555972536684,15.350942611694336,2800,0.0,0.0,0.0
1998-12-31 00:00:00-05:00,15.350953370256885,15.478960037231445,15.321413370185834,15.478960037231445,33100,0.0,0.0,0.0
1999-01-04 00:00:00-05:00,15.498651941360965,15.656198593877976,15.26233196258545,15.26233196258545,6400,0.0,0.0,0.0
1999-01-05 00:00:00-05:00,15.419867024861755,15.606953534103374,15.350940416193792,15.577413558959961,2000,0.0,0.0,0.0
1999-01-06 00:00:00-05:00,15.725129486310601,15.961449528684712,15.725129486310601,15.912216186523438,13500,0.0,0.0,0.0
1999-01-07 00:00:00-05:00,15.794048261701986,15.833434915721194,15.656194972634761,15.774354934692383,13100,0.0,0.0,0.0
1999-01-08 00:00:00-05:00,15.734969507805921,15.912209464714874,15.646349529351445,15.892516136169434,11000,0.0,0.0,0.0
1999-01-11 00:00:00-05:00,15.853125290098303,15.853125290098303,15.67588538002267,15.74481201171875,2200,0.0,0.0,0.0
1999-01-12 00:00:00-05:00,15.666043029253995,15.70542968677569,15.508496399167218,15.557729721069336,6500,0.0,0.0,0.0
1999-01-13 00:00:00-05:00,15.144166995952656,15.35094690942145,15.12447367086039,15.163860321044922,1700,0.0,0.0,0.0
1999-01-14 00:00:00-05:00,15.124478274828768,15.262331592437883,15.094938278198242,15.094938278198242,4100,0.0,0.0,0.0
1999-01-15 00:00:00-05:00,15.173702735484907,15.390329250851986,15.173702735484907,15.350942611694336,4900,0.0,0.0,0.0
1999-01-19 00:00:00-05:00,15.488800585729603,15.488800585729603,15.193400701704245,15.321407318115234,10100,0.0,0.0,0.0
1999-01-20 00:00:00-05:00,15.360785152467319,15.439558409659458,15.252471923828125,15.252471923828125,1700,0.0,0.0,0.0
1999-01-21 00:00:00-05:00,15.213091615587473,15.213091615587473,15.114625003188848,15.124471664428711,2500,0.0,0.0,0.0
1999-01-22 00:00:00-05:00,14.90785487682854,14.96693488294543,14.829081535339355,14.829081535339355,8700,0.0,0.0,0.0
1999-01-25 00:00:00-05:00,14.897998327059655,15.075238227844238,14.878305004750256,15.075238227844238,4600,0.0,0.0,0.0
1999-01-26 00:00:00-05:00,15.075238227844238,15.075238227844238,15.075238227844238,15.075238227844238,0,0.0,0.0,0.0
1999-01-27 00:00:00-05:00,15.252490889771142,15.252490889771142,15.193410873413086,15.193410873413086,500,0.0,0.0,0.0
1999-01-28 00:00:00-05:00,15.144174714073008,15.242641389717177,15.094941376250924,15.213101387023926,1900,0.0,0.0,0.0
1999-01-29 00:00:00-05:00,15.272170174773484,15.38048343842436,15.094930288799324,15.311556816101074,109200,0.0,0.0,0.0
1999-02-01 00:00:00-05:00,15.439564415178928,15.439564415178928,15.33125114440918,15.33125114440918,2400,0.0,0.0,0.0
1999-02-02 00:00:00-05:00,15.222948054588343,15.242641389717177,15.035861370864424,15.213101387023926,20700,0.0,0.0,0.0
1999-02-03 00:00:00-05:00,15.213102624966549,15.36080265045166,15.213102624966549,15.36080265045166,20100,0.0,0.0,0.0
1999-02-04 00:00:00-05:00,15.341107449061434,15.390340784905662,15.282027446048362,15.380494117736816,6100,0.0,0.0,0.0
1999-02-05 00:00:00-05:00,15.429717754199862,15.429717754199862,15.311557822451043,15.33125114440918,4300,0.0,0.0,0.0
1999-02-08 00:00:00-05:00,15.43957412074989,15.43957412074989,15.213100775866442,15.380494117736816,2900,0.0,0.0,0.0
1999-02-09 00:00:00-05:00,15.350948864109402,15.350948864109402,15.17370891571045,15.17370891571045,4100,0.0,0.0,0.0
1999-02-10 00:00:00-05:00,15.23279666900635,15.23279666900635,15.154023318423253,15.232796669006348,5400,0.0,0.0,0.0
1999-02-11 00:00:00-05:00,15.331251432092822,15.43956470489502,15.331251432092822,15.43956470489502,3500,0.0,0.0,0.0
1999-02-12 00:00:00-05:00,15.370635931273162,15.370635931273162,15.321402632326098,15.350942611694336,2600,0.0,0.0,0.0
1999-02-16 00:00:00-05:00,15.449407520306362,15.459254179019114,15.41986754416811,15.42971420288086,3800,0.0,0.0,0.0
1999-02-17 00:00:00-05:00,15.301707639615097,15.597107400997627,15.301707639615097,15.42971420288086,5400,0.0,0.0,0.0
1999-02-18 00:00:00-05:00,15.33124761575335,15.459254179019114,15.291860980902346,15.42971420288086,4300,0.0,0.0,0.0
1999-02-19 00:00:00-05:00,15.360797308786957,15.547883942676028,15.360797308786957,15.528190612792969,2800,0.0,0.0,0.0
1999-02-22 00:00:00-05:00,15.538036867054755,15.764510154724121,15.538036867054755,15.764510154724121,6400,0.0,0.0,0.0
