Date,Open,High,Low,Close,Adj Close,Volume
2008-02-01,140.188995,0.000000,0.000000,141.352997,141.352997,0
2008-03-01,141.309006,0.000000,0.000000,140.294998,140.294998,0
2008-04-01,139.917007,0.000000,0.000000,136.792007,136.792007,0
2008-05-01,136.403000,0.000000,0.000000,135.141998,135.141998,0
2008-06-01,135.419998,0.000000,0.000000,133.882004,133.882004,0
2008-07-01,133.828003,0.000000,0.000000,136.076996,136.076996,0
2008-08-01,136.082001,0.000000,0.000000,137.391998,137.391998,0
2008-09-01,137.781006,0.000000,0.000000,139.065002,139.065002,0
2008-10-01,139.501999,0.000000,0.000000,139.557999,139.557999,0
2008-11-01,139.820999,0.000000,0.000000,142.207993,142.207993,0
2008-12-01,142.778000,0.000000,0.000000,144.143997,144.143997,0
2009-01-01,144.349136,218.490005,213.763000,215.177994,215.177994,6033
2009-02-01,215.360001,219.119995,215.360001,217.360001,217.360001,1135
2009-03-01,217.360001,226.250000,214.650406,223.490005,223.490005,1123
2009-04-01,223.000000,224.000000,218.799698,219.715393,219.715393,3720
2009-05-01,145.503693,220.764893,218.000000,218.520004,218.520004,18
2009-06-01,144.772705,238.646500,218.429993,222.345505,222.345505,100
2009-07-01,222.710007,0.000000,0.000000,224.509995,224.509995,326
2009-08-01,224.820007,224.259995,223.309998,223.619995,223.619995,2143
2009-09-01,223.389999,0.000000,0.000000,224.270004,224.270004,1122
2009-10-01,224.949997,225.929993,221.119995,221.169998,221.169998,7141
2009-11-01,221.169998,222.789993,221.300003,222.309998,222.309998,564
2009-12-01,222.750000,223.850006,219.440002,147.218506,147.218506,1085
2010-01-01,218.399994,219.039993,218.399994,148.220596,148.220596,730
2010-02-01,148.427475,219.289993,218.320007,219.183502,219.183502,477
2010-03-01,149.996323,219.380005,214.270004,150.454620,150.454620,18492
2010-04-01,150.565414,217.050003,212.800003,149.033646,149.033646,21139
2010-05-01,213.570007,217.020004,209.630005,150.280411,150.280411,12302
2010-06-01,213.199997,213.199997,197.789993,198.030304,198.030304,40560
2010-07-01,149.590973,204.559998,199.699997,150.433502,150.433502,268
2010-08-01,150.502594,210.119995,198.259995,152.048798,152.048798,550
2010-09-01,198.199997,198.589996,194.479996,151.231598,151.231598,340
2010-10-01,151.250107,205.949997,203.320007,204.770004,204.770004,7268
2010-11-01,149.670700,205.899994,196.330002,147.536606,147.536606,14845
2010-12-01,194.720001,194.720001,184.240005,147.669998,147.669998,4063
2011-01-01,184.139999,189.789993,184.000000,146.706207,146.706207,565
2011-02-01,146.966095,193.100006,187.970001,188.619995,188.619995,2719
2011-03-01,188.619995,190.449997,188.619995,190.449997,190.449997,1188
2011-04-01,190.449997,192.279999,187.110001,187.110001,187.110001,2532
2011-05-01,187.110001,187.110001,178.660004,178.660004,178.660004,101
2011-06-01,178.660004,178.759995,173.979996,173.979996,173.979996,4105
2011-07-01,173.979996,173.979996,167.589996,167.589996,167.589996,353
2011-08-01,167.589996,176.729996,159.460007,176.729996,176.729996,386
2011-09-01,176.729996,184.009995,176.729996,183.910004,183.910004,179
2011-10-01,183.910004,187.389999,179.240005,179.750000,179.750000,12
2011-11-01,179.750000,180.889999,179.500000,180.619995,180.619995,48
2011-12-01,180.619995,181.830002,180.039993,181.270004,181.270004,32136
2012-01-01,181.270004,182.500000,181.270004,182.380005,182.380005,55141
2012-02-01,182.380005,184.669998,182.380005,184.669998,184.669998,1000
2012-03-01,184.669998,186.779999,184.669998,185.149994,185.149994,134
2012-04-01,185.149994,185.149994,185.149994,185.149994,185.149994,0
2012-05-01,185.149994,185.149994,180.990005,180.990005,180.990005,15726
2012-06-01,180.990005,181.789993,179.419998,181.190002,181.190002,34046
2012-07-01,181.190002,182.880005,180.330002,180.330002,180.330002,3249
