Date,Open,High,Low,Close,Adj Close,Volume
2000-07-01,46.937500,51.562500,40.125000,42.312500,36.201954,18916800
2000-08-01,42.187500,49.968750,37.625000,49.343750,42.217789,26281800
2000-09-01,50.187500,50.343750,35.400002,35.549999,30.416061,19276800
2000-10-01,36.244999,36.349998,26.875000,32.875000,28.127367,38647600
2000-11-01,31.695000,33.139999,23.139999,24.000000,20.534046,31563800
2000-12-01,24.375000,29.940001,23.125000,24.500000,20.961838,33238400
2001-01-01,24.875000,30.930000,23.100000,29.504999,25.244043,53135000
2001-02-01,29.250000,30.000000,20.750000,20.924999,17.903124,44716600
2001-03-01,20.525000,25.620001,20.225000,20.745001,17.749119,104459600
2001-04-01,20.500000,27.000000,17.405001,25.650000,21.945765,89969800
2001-05-01,25.350000,27.450001,22.275000,23.000000,19.678461,85975800
2001-06-01,23.625000,26.684999,21.100000,24.100000,20.619608,89381400
2001-07-01,23.600000,24.334999,20.610001,23.305000,19.939417,81302400
2001-08-01,24.400000,25.450001,21.000000,21.900000,18.737320,98266800
2001-09-01,21.549999,22.219999,13.655000,14.780000,12.645550,87552600
2001-10-01,14.780000,19.674999,13.805000,17.860001,15.280754,152559400
2001-11-01,18.275000,22.379999,17.790001,21.315001,18.236799,171425600
2001-12-01,21.150000,23.885000,20.299999,20.924999,17.903124,120356200
2002-01-01,20.930000,24.225000,20.309999,22.650000,19.379007,150999200
2002-02-01,22.639999,23.350000,19.950001,20.180000,17.265713,151589600
2002-03-01,20.385000,25.094999,20.385000,23.264999,19.905193,201564600
2002-04-01,23.049999,24.094999,20.049999,20.735001,17.740561,226140800
2002-05-01,20.760000,22.400000,18.225000,19.225000,16.448629,262680200
2002-06-01,19.225000,19.225000,14.125000,15.175000,12.983506,236738600
2002-07-01,15.050000,16.205000,12.350000,13.400000,11.464845,345918600
2002-08-01,13.400000,14.600000,11.100000,12.050000,10.309804,248361200
2002-09-01,11.855000,12.625000,9.160000,9.620000,8.230730,225320800
2002-10-01,9.750000,12.345000,8.660000,11.990000,10.258468,400172600
2002-11-01,11.925000,15.150000,11.450000,14.650000,12.534326,319918400
2002-12-01,15.375000,15.500000,11.005000,11.075000,9.475608,285823000
2003-01-01,11.350000,13.220000,10.220000,10.750000,9.197542,283396000
2003-02-01,10.730000,11.800000,10.180000,11.770000,10.070240,206658800
2003-03-01,11.800000,13.250000,10.900000,11.545000,9.877733,271778600
2003-04-01,11.640000,13.890000,11.580000,13.195000,11.289448,264329600
2003-05-01,13.190000,15.100000,12.960000,14.975000,12.812389,295305200
2003-06-01,15.125000,16.235001,13.745000,14.115000,12.076587,354931400
2003-07-01,14.035000,16.594999,13.825000,16.250000,13.903261,279770800
2003-08-01,16.200001,18.930000,15.090000,18.695000,15.995167,310470800
2003-09-01,18.975000,19.424999,17.150000,17.200001,14.716071,510202200
2003-10-01,17.385000,21.174999,17.250000,20.825001,17.817566,474564800
2003-11-01,21.075001,22.350000,20.504999,21.900000,18.737320,420569600
2003-12-01,22.150000,22.195000,19.205000,20.745001,17.749119,512256000
2004-01-01,20.955000,22.889999,20.525000,20.980000,17.950182,524330800
2004-02-01,21.150000,21.910000,19.985001,20.450001,17.496721,528804400
2004-03-01,20.430000,21.275000,18.424999,19.750000,16.897812,850540600
2004-04-01,19.834999,20.985001,17.615000,17.650000,15.101081,782953000
2004-05-01,17.764999,19.510000,17.250000,19.459999,16.649689,893549800
2004-06-01,19.309999,19.490000,17.815001,18.915001,16.183397,694189400
2004-07-01,18.715000,18.725000,15.380000,16.450001,14.074379,978941200
2004-08-01,16.225000,16.605000,14.150000,14.665000,12.547158,871355000
2004-09-01,14.615000,16.090000,13.890000,15.120000,12.936449,1102173600
2004-10-01,15.370000,16.389999,14.625000,16.174999,13.839093,1155664400
2004-11-01,16.165001,17.424999,15.740000,16.245001,13.898984,813490800
2004-12-01,16.450001,17.475000,15.945000,16.684999,14.275441,973155000
2005-01-01,16.799999,16.885000,14.835000,15.605000,13.351408,1185075200
2005-02-01,15.675000,17.475000,15.480000,16.995001,14.540672,1142828600
2005-03-01,17.174999,17.455000,16.010000,16.264999,13.916097,1311971000
2005-04-01,16.365000,16.430000,14.940000,15.410000,13.184568,1179309800
2005-05-01,15.455000,17.395000,15.400000,17.200001,14.716071,980812200
2005-06-01,17.135000,17.809999,16.750000,16.834999,14.403777,1077111000
2005-07-01,16.850000,18.875000,16.809999,18.680000,15.982336,814672600
2005-08-01,18.715000,19.160000,17.934999,18.490000,15.819773,817653800
2005-09-01,18.415001,18.865000,17.695000,18.469999,15.802661,715549400
2005-10-01,18.575001,18.799999,16.285000,16.775000,14.352443,933586600
2005-11-01,16.745001,18.879999,16.559999,18.695000,15.995167,663218600
2005-12-01,18.920000,19.575001,18.254999,18.320000,15.674320,567156000
2006-01-01,18.469999,20.320000,18.230000,18.650000,15.956667,853607400
2006-02-01,18.750000,19.530001,18.405001,18.510000,15.836887,620867400
2006-03-01,18.684999,19.445000,17.415001,18.160000,15.537432,967944600
2006-04-01,18.225000,19.405001,17.965000,18.825001,16.106394,724087200
2006-05-01,18.820000,19.240000,16.705000,17.014999,14.557783,709560800
2006-06-01,17.000000,17.450001,15.750000,16.455000,14.078658,688316800
2006-07-01,16.590000,16.715000,14.510000,15.760000,13.484025,701184600
2006-08-01,15.600000,17.250000,15.265000,17.045000,14.583453,707632000
2006-09-01,17.075001,17.555000,16.325001,17.145000,14.669008,853454800
2006-10-01,17.049999,17.975000,16.629999,17.000000,14.544950,749224600
2006-11-01,17.035000,17.855000,16.375000,17.275000,14.780239,577578600
2006-12-01,17.225000,17.625000,16.605000,16.825001,14.395224,450844800
2007-01-01,16.924999,17.709999,16.469999,16.915001,14.472227,582797000
2007-02-01,17.049999,17.930000,16.730000,17.215000,14.728903,529883000
2007-03-01,16.940001,17.575001,16.575001,16.695000,14.283998,507041200
2007-04-01,16.780001,18.850000,16.584999,18.305000,15.661489,530121800
2007-05-01,18.305000,19.174999,17.945000,18.355000,15.704268,573914800
2007-06-01,18.485001,19.424999,17.770000,19.025000,16.277512,575526800
2007-07-01,19.100000,20.705000,18.825001,18.885000,16.157728,514683000
2007-08-01,18.875000,19.225000,17.495001,18.945000,16.209066,628010400
2007-09-01,19.010000,19.639999,18.400000,19.150000,16.384460,315468200
2007-10-01,19.225000,19.559999,16.684999,17.309999,14.810183,474068200
2007-11-01,17.184999,17.250000,15.500000,16.160000,13.826260,413567200
2007-12-01,16.190001,17.045000,15.980000,16.230000,13.886149,244342800
2008-01-01,16.155001,16.209999,13.270000,14.075000,12.042364,619440000
2008-02-01,14.535000,15.120000,13.605000,14.275000,12.213480,449239800
2008-03-01,14.290000,15.145000,13.915000,14.360000,12.286204,442693800
2008-04-01,14.550000,15.690000,14.165000,15.285000,13.077621,517203200
2008-05-01,15.300000,17.014999,15.250000,16.325001,13.967432,368348400
2008-06-01,16.389999,16.594999,14.655000,14.825000,12.684054,620170200
2008-07-01,14.600000,15.010000,13.545000,13.955000,11.939692,585548800
2008-08-01,13.925000,15.450000,13.695000,14.250000,12.192089,360181200
2008-09-01,14.475000,14.585000,11.725000,12.350000,10.566480,642257800
2008-10-01,12.230000,12.285000,8.510000,10.375000,8.876697,778380200
2008-11-01,10.365000,10.550000,7.225000,8.315000,7.114192,464603200
2008-12-01,8.125000,9.405000,7.535000,8.805000,7.533431,416576800
2009-01-01,8.760000,9.685000,7.985000,8.460000,7.238251,513092800
2009-02-01,8.345000,9.610000,7.825000,8.235000,7.045744,654333800
2009-03-01,8.080000,9.910000,7.820000,9.350000,7.999724,829292600
2009-04-01,9.190000,10.505000,9.125000,10.235000,8.756917,708514400
2009-05-01,10.225000,10.715000,9.450000,10.550000,9.026424,676362400
2009-06-01,10.715000,11.145000,10.165000,10.725000,9.176153,581203400
2009-07-01,10.790000,12.780000,10.140000,12.475000,10.673427,562711400
2009-08-01,12.615000,13.085000,11.920000,12.725000,10.887323,460297800
2009-09-01,12.690000,13.215000,12.300000,12.810000,10.960049,483987400
2009-10-01,12.805000,13.460000,12.030000,12.095000,10.348305,793739400
2009-11-01,12.085000,13.185000,11.770000,12.730000,10.891602,501304600
2009-12-01,12.880000,14.165000,12.725000,13.960000,11.943972,462564400
2010-01-01,14.175000,14.360000,12.265000,12.380000,10.592147,764903400
2010-02-01,12.435000,13.510000,12.210000,13.190000,11.285170,648008000
2010-03-01,13.320000,14.315000,13.165000,13.935000,11.922583,594219600
2010-04-01,14.055000,15.335000,13.845000,14.495000,12.401710,598077000
2010-05-01,14.610000,14.890000,12.775000,13.710000,11.730075,891849400
2010-06-01,13.635000,14.450000,12.720000,12.960000,11.088387,746916400
2010-07-01,12.940000,14.450000,12.605000,13.695000,11.717241,674673800
2010-08-01,13.820000,14.015000,12.070000,12.135000,10.382529,593006000
2010-09-01,12.310000,14.080000,12.305000,13.855000,11.854135,617302400
2010-10-01,13.955000,14.890000,13.545000,14.755000,12.624163,501752200
2010-11-01,14.850000,15.895000,14.675000,15.530000,13.287241,393210400
2010-12-01,15.810000,16.629999,15.800000,16.264999,13.916097,236244600
2011-01-01,16.330000,17.660000,16.139999,17.205000,14.720344,256632200
2011-02-01,17.330000,18.334999,17.230000,17.889999,15.306419,278595800
2011-03-01,17.959999,18.389999,16.160000,17.295000,14.797347,608360000
2011-04-01,17.445000,18.405001,16.764999,18.344999,15.695716,420817600
2011-05-01,18.340000,18.495001,17.340000,17.945000,15.353477,401789400
2011-06-01,17.865000,17.900000,16.075001,17.040001,14.579174,438936200
2011-07-01,17.045000,17.680000,15.910000,16.030001,13.715032,471304200
2011-08-01,16.230000,16.290001,13.645000,14.580000,12.474436,592103800
2011-09-01,14.650000,15.620000,13.640000,14.220000,12.166426,567234000
2011-10-01,14.220000,16.370001,12.960000,15.870000,13.578140,396365200
2011-11-01,15.495000,16.309999,14.125000,15.335000,13.120401,281210200
2011-12-01,15.240000,15.745000,14.345000,15.215000,13.017731,159812000
2012-01-01,15.520000,17.180000,15.260000,16.760000,14.339612,65014800
2012-02-01,16.905001,17.745001,16.900000,17.250000,14.758850,65039600
2012-03-01,17.299999,18.084999,16.495001,17.900000,15.314977,66540800
2012-04-01,17.840000,18.014999,16.540001,17.295000,14.797347,82653600
2012-05-01,17.260000,17.504999,15.290000,15.535000,13.291517,89901200
2012-06-01,15.200000,16.420000,14.785000,16.115000,13.787757,81529600
2012-07-01,16.209999,16.315001,14.780000,16.120001,13.792036,87930400
2012-08-01,16.240000,16.980000,15.885000,16.485001,14.104325,81453200
2012-09-01,16.465000,16.785000,15.430000,15.820000,13.535358,72255000
2012-10-01,15.830000,16.170000,15.170000,15.545000,13.300074,88944000
2012-11-01,15.660000,16.215000,15.000000,16.020000,13.706478,61876200
2012-12-01,16.129999,16.764999,15.790000,16.165001,13.830537,41767600
2013-01-01,16.575001,17.344999,16.215000,17.150000,14.991777,75619400
2013-02-01,17.360001,17.995001,17.160000,17.559999,15.350182,58034800
2013-03-01,17.520000,18.090000,17.260000,17.764999,15.529385,57110400
2013-04-01,17.799999,18.530001,16.764999,18.525000,16.193743,117057600
2013-05-01,18.490000,19.500000,18.440001,19.145000,16.735718,76740000
2013-06-01,19.250000,19.639999,18.040001,18.844999,16.473473,76638400
2013-07-01,18.865000,19.860001,18.695000,19.280001,16.853731,74772200
2013-08-01,19.309999,19.580000,18.340000,18.570000,16.233080,46812000
2013-09-01,18.825001,20.355000,18.665001,19.940001,17.430676,41081800
2013-10-01,20.010000,20.719999,19.549999,20.584999,17.994503,54527000
2013-11-01,20.635000,20.700001,20.040001,20.590000,17.998875,41975400
2013-12-01,20.639999,21.275000,20.240000,21.215000,18.545221,51981000
2014-01-01,21.035000,21.565001,20.450001,20.584999,18.281000,50553600
2014-02-01,20.504999,21.934999,19.950001,21.825001,19.382215,53390200
2014-03-01,21.650000,22.870001,21.485001,22.805000,20.252527,61271400
2014-04-01,22.805000,23.295000,21.844999,22.334999,19.835131,95154400
2014-05-01,22.299999,23.209999,21.950001,23.170000,20.576672,48790600
2014-06-01,23.410000,24.780001,23.125000,24.745001,21.975389,62193000
2014-07-01,24.995001,25.584999,24.235001,24.379999,21.651239,100139400
2014-08-01,24.325001,25.885000,23.969999,25.840000,22.947828,79895800
2014-09-01,25.955000,26.340000,25.309999,25.545000,22.685846,72558600
2014-10-01,25.459999,25.775000,22.215000,25.709999,22.832380,239273800
2014-11-01,25.725000,27.875000,25.575001,27.775000,24.666252,70893000
2014-12-01,27.740000,28.320000,26.465000,27.309999,24.253296,130659400
2015-01-01,27.330000,27.770000,26.035000,26.365000,23.685745,128918600
2015-02-01,26.370001,28.754999,25.920000,28.485001,25.590307,108692400
2015-03-01,28.725000,29.235001,26.309999,27.650000,24.840162,181928000
2015-04-01,27.674999,28.615000,27.049999,27.730000,24.912031,143506400
2015-05-01,27.980000,29.995001,27.629999,29.905001,26.866007,143111000
2015-06-01,29.985001,30.065001,27.120001,27.285000,24.512255,135506000
2015-07-01,27.555000,27.740000,25.215000,26.075001,23.425217,221737000
2015-08-01,26.030001,26.475000,21.764999,24.775000,22.257322,195845600
2015-09-01,24.280001,25.940001,23.770000,24.940001,22.405556,155932200
2015-10-01,25.014999,28.180000,24.379999,27.105000,24.350546,170230200
2015-11-01,27.170000,27.900000,26.215000,27.900000,25.064756,88558600
2015-12-01,27.940001,28.495001,26.480000,26.639999,23.932800,101050000
2016-01-01,26.170000,26.430000,23.004999,24.860001,22.818161,161689000
2016-02-01,24.650000,25.615000,22.514999,25.215000,23.143999,129123400
2016-03-01,25.555000,27.825001,25.475000,27.540001,25.278040,95844600
2016-04-01,27.325001,27.830000,26.065001,26.230000,24.075634,105972400
2016-05-01,26.280001,28.469999,25.440001,28.450001,26.113298,125322000
2016-06-01,28.340000,29.275000,26.545000,28.504999,26.163780,159697600
2016-07-01,28.325001,32.259998,27.410000,31.750000,29.142256,94790000
2016-08-01,31.830000,33.325001,31.245001,33.105000,30.385967,69727400
2016-09-01,33.134998,34.875000,31.530001,34.735001,31.882090,151762800
2016-10-01,34.674999,35.105000,33.029999,34.134998,31.331369,119165400
2016-11-01,34.180000,35.915001,33.064999,35.529999,32.611797,125819600
2016-12-01,35.474998,37.169998,33.744999,35.820000,32.877972,124185600
2017-01-01,36.419998,37.924999,35.660000,37.220001,34.438187,88889400
2017-02-01,37.654999,38.910000,37.250000,38.195000,35.340309,63480400
2017-03-01,38.505001,40.025002,38.110001,39.855000,36.876247,85207200
2017-04-01,39.900002,40.540001,38.125000,39.849998,36.871616,102778600
2017-05-01,39.970001,43.290001,39.785000,42.994999,39.781567,93596200
2017-06-01,43.110001,44.860001,40.590000,40.930000,37.870899,176643400
2017-07-01,41.189999,44.174999,40.459999,42.919998,39.712162,133156400
2017-08-01,43.064999,44.355000,42.040001,44.290001,40.979782,157876200
2017-09-01,44.400002,46.695000,43.584999,46.660000,43.172646,133157800
2017-10-01,46.915001,50.970001,46.654999,50.805000,47.007847,114740800
2017-11-01,51.160000,52.915001,49.404999,50.125000,46.378666,168389200
2017-12-01,49.750000,50.384998,47.959999,48.904999,45.249847,217959600
2018-01-01,49.250000,54.279999,49.139999,53.255001,49.977695,162600400
2018-02-01,52.794998,54.570000,46.939999,53.270000,49.991776,304800600
2018-03-01,53.290001,57.275002,50.895000,52.139999,48.931309,228124400
2018-04-01,51.705002,53.070000,47.735001,48.580002,45.590397,310647800
2018-05-01,48.459999,54.404999,48.029999,53.595001,50.296776,243820600
2018-06-01,54.020000,56.000000,50.455002,51.334999,48.175846,250904000
2018-07-01,50.680000,54.169998,50.450001,52.945000,49.686775,275848200
2018-08-01,53.235001,54.924999,50.689999,54.470001,51.117924,221706000
2018-09-01,54.240002,54.935001,51.080002,53.224998,49.949539,195673000
2018-10-01,53.380001,54.084999,43.474998,46.730000,43.854240,438540000
2018-11-01,47.165001,49.064999,44.000000,48.375000,45.398010,314458600
2018-12-01,49.430000,49.564999,40.355000,43.639999,40.954403,306893600
2019-01-01,42.744999,48.650002,41.275002,48.294998,46.193237,303281600
2019-02-01,48.419998,53.134998,48.334999,51.665001,49.416580,199103400
2019-03-01,52.130001,55.299999,49.520000,53.165001,50.851299,247534200
2019-04-01,53.970001,60.355000,53.740002,58.125000,55.595444,252294600
2019-05-01,58.599998,58.939999,48.805000,49.115002,46.977554,508752400
2019-06-01,49.654999,55.794998,48.825001,55.090000,52.692524,263053200
2019-07-01,57.549999,61.779999,54.544998,58.544998,55.997166,192165600
2019-08-01,58.384998,59.955002,53.705002,57.209999,54.720264,285182600
2019-09-01,56.654999,61.564999,55.994999,59.564999,56.972778,163614600
2019-10-01,59.980000,65.080002,57.540001,63.744999,60.970863,201690400
2019-11-01,64.250000,67.629997,64.114998,66.455002,63.562939,130564000
2019-12-01,66.595001,71.985001,63.959999,70.705002,67.627975,136462400
2020-01-01,71.894997,75.370003,68.480003,68.785004,66.779022,159233800
2020-02-01,69.084999,76.309998,62.154999,65.985001,64.060684,238694600
2020-03-01,66.839996,69.455002,48.000000,58.570000,56.861919,283089000
2020-04-01,56.720001,69.680000,55.090000,66.864998,64.915016,236391000
2020-05-01,65.430000,71.070000,63.055000,70.514999,68.458565,185017200
2020-06-01,70.449997,77.385002,69.889999,76.400002,74.171951,161694200
2020-07-01,76.449997,83.769997,75.519997,83.110001,80.686264,146474200
2020-08-01,83.665001,88.320000,83.370003,87.684998,85.127838,89961800
2020-09-01,88.349998,92.305000,81.785004,87.099998,84.559906,128196000
2020-10-01,88.764999,95.474998,86.529999,87.474998,84.923965,105906200
2020-11-01,88.254997,105.275002,87.305000,104.305000,101.263153,112880400
2020-12-01,105.315002,110.894997,104.875000,109.209999,106.025093,90112400
2021-01-01,110.275002,123.394997,108.279999,113.305000,110.766815,130172200
2021-02-01,115.070000,129.294998,114.745003,120.474998,117.776192,145382600
2021-03-01,122.345001,124.339996,108.070000,121.775002,119.047066,250955400
2021-04-01,124.019997,128.770004,120.724998,121.500000,118.778236,170498400
2021-05-01,122.290001,125.035004,111.410004,124.595001,121.803894,213635600
2021-06-01,125.485001,131.244995,122.400002,131.119995,128.182709,144039200
2021-07-01,130.785004,131.979996,121.044998,131.570007,128.622665,135184600
2021-08-01,132.695007,137.600006,124.675003,135.414993,132.381516,144298600
2021-09-01,136.065002,138.345001,127.885002,128.134995,125.264587,116881000
2021-10-01,128.740005,136.865005,124.389999,136.820007,133.755051,121579000
2021-11-01,136.945007,159.410004,136.419998,152.449997,149.034912,170433600
2021-12-01,155.324997,158.960007,144.070007,154.395004,150.936340,191748800
2022-01-01,155.649994,159.345001,124.680000,137.699997,135.336273,321422200
2022-02-01,138.645004,145.175003,123.379997,134.074997,131.773483,292476800
2022-03-01,133.615005,142.210007,118.660004,134.895004,132.579422,375953000
2022-04-01,135.395004,135.884995,112.900002,114.925003,112.952225,327603800
2022-05-01,114.945000,123.595001,107.614998,122.290001,120.190796,292631400
2022-06-01,122.855003,124.559998,100.110001,101.864998,100.116402,204551000
2022-07-01,100.099998,118.925003,94.970001,118.580002,116.544479,161524600
2022-08-01,117.500000,123.529999,106.370003,107.285004,105.443367,160787200
2022-09-01,104.519997,109.415001,92.555000,92.559998,90.971130,183026400
2022-10-01,93.635002,102.355003,83.485001,94.610001,92.985939,224122200
2022-11-01,96.650002,114.639999,90.195000,113.864998,111.910408,195477000
2022-12-01,114.589996,117.294998,98.269997,101.470001,99.728180,142142200
2023-01-01,103.290001,120.595001,100.050003,118.550003,117.839706,146430600
2023-02-01,119.175003,127.820000,116.544998,119.699997,118.982811,155108600
2023-03-01,120.220001,131.785004,116.389999,131.595001,130.806549,206043400
2023-04-01,130.925003,131.414993,118.570000,123.625000,122.884300,128409000
2023-05-01,123.985001,151.710007,120.934998,144.330002,143.465240,157283100
2023-06-01,144.860001,155.940002,142.979996,152.250000,151.337784,136424000
2023-07-01,153.169998,161.169998,147.160004,160.619995,159.657639,132889300
